,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,1997-07-18,3.2,3.36,3.51,3.2,594679,961043000.0,32.98,257.45,2.42,66.08
1,1997-07-21,3.35,3.12,3.49,3.1,161428,259761000.0,11.61,-7.14,-0.24,17.94
2,1997-07-22,3.12,3.12,3.22,2.93,96351,147578000.0,9.29,0.0,0.0,10.71
3,1997-07-23,3.15,2.98,3.2,2.94,61222,92998000.0,8.33,-4.49,-0.14,6.8
4,1997-07-24,2.98,2.99,3.13,2.95,35371,53731000.0,6.04,0.34,0.01,3.93
5,1997-07-25,2.98,3.05,3.14,2.96,34595,52708000.0,6.02,2.01,0.06,3.84
6,1997-07-28,3.06,2.75,3.08,2.72,40909,60084000.0,11.8,-9.84,-0.3,4.55
7,1997-07-29,2.71,2.69,2.8,2.61,43676,61098000.0,6.91,-2.18,-0.06,4.85
8,1997-07-30,2.75,2.78,2.85,2.69,23254,33282000.0,5.95,3.35,0.09,2.58
9,1997-07-31,2.82,2.76,2.83,2.74,18298,26094000.0,3.24,-0.72,-0.02,2.03
10,1997-08-01,2.78,2.75,2.78,2.7,15748,22301000.0,2.9,-0.36,-0.01,1.75
11,1997-08-04,2.8,2.76,2.86,2.74,17843,25581000.0,4.36,0.36,0.01,1.98
12,1997-08-05,2.78,2.75,2.8,2.73,14793,21051000.0,2.54,-0.36,-0.01,1.64
13,1997-08-06,2.77,2.78,2.93,2.76,28914,42244000.0,6.18,1.09,0.03,3.21
14,1997-08-07,2.78,2.82,2.83,2.72,16262,23190000.0,3.96,1.44,0.04,1.81
15,1997-08-08,2.85,2.74,2.86,2.72,16989,24189000.0,4.96,-2.84,-0.08,1.89
16,1997-08-11,2.73,2.57,2.74,2.57,23951,32749000.0,6.2,-6.2,-0.17,2.66
17,1997-08-12,2.55,2.4,2.55,2.39,19175,25274000.0,6.23,-6.61,-0.17,2.13
18,1997-08-13,2.37,2.17,2.42,2.16,19007,23855000.0,10.83,-9.58,-0.23,2.11
19,1997-08-14,2.19,2.39,2.4,2.19,14552,18268000.0,9.68,10.14,0.22,1.62
20,1997-08-15,2.26,2.28,2.46,2.19,9249,11806000.0,11.3,-4.6,-0.11,1.03
21,1997-08-18,2.26,2.32,2.33,2.2,9287,11563000.0,5.7,1.75,0.04,1.03
22,1997-08-19,2.35,2.29,2.37,2.28,5404,6857000.0,3.88,-1.29,-0.03,0.6
23,1997-08-20,2.29,2.35,2.35,2.29,5613,7141000.0,2.62,2.62,0.06,0.62
24,1997-08-21,2.36,2.46,2.46,2.33,10434,13522000.0,5.53,4.68,0.11,1.16
25,1997-08-22,2.42,2.41,2.46,2.38,8348,10913000.0,3.25,-2.03,-0.05,0.93
26,1997-08-25,2.43,2.41,2.43,2.38,9504,12337000.0,2.07,0.0,0.0,1.06
27,1997-08-26,2.41,2.38,2.42,2.36,13793,17816000.0,2.49,-1.24,-0.03,1.53
28,1997-08-27,2.38,2.42,2.51,2.38,10008,13108000.0,5.46,1.68,0.04,1.11
29,1997-08-28,2.43,2.39,2.45,2.36,9216,11914000.0,3.72,-1.24,-0.03,1.02
30,1997-08-29,2.4,2.45,2.48,2.35,11219,14501000.0,5.44,2.51,0.06,1.25
31,1997-09-01,2.46,2.49,2.55,2.46,12624,16863000.0,3.67,1.63,0.04,1.4
32,1997-09-02,2.52,2.44,2.53,2.41,8055,10609000.0,4.82,-2.01,-0.05,0.9
33,1997-09-03,2.45,2.49,2.53,2.44,9631,12749000.0,3.69,2.05,0.05,1.07
34,1997-09-04,2.49,2.58,2.58,2.46,17253,23137000.0,4.82,3.61,0.09,1.92
35,1997-09-05,2.58,2.54,2.58,2.53,8397,11346000.0,1.94,-1.55,-0.04,0.93
36,1997-09-08,2.53,2.51,2.58,2.47,7027,9405000.0,4.33,-1.18,-0.03,0.78
37,1997-09-09,2.5,2.41,2.52,2.41,8027,10562000.0,4.38,-3.98,-0.1,0.89
38,1997-09-10,2.42,2.41,2.44,2.38,7223,9385000.0,2.49,0.0,0.0,0.8
39,1997-09-11,2.41,2.4,2.46,2.38,8554,11130000.0,3.32,-0.41,-0.01,0.95
